UsageDate,SubscriptionId,SubscriptionName,ResourceGroup,ResourceId,ResourceName,ServiceName,MeterCategory,MeterName,ResourceLocation,ChargeType,Quantity,UnitOfMeasure,PreTaxCost,Currency
2026-06-15,00000000-0000-0000-0000-000000000011,sub-management,rg-app-corp-004,/subscriptions/00000000-0000-0000-0000-000000000011/resourceGroups/rg-app-corp-004/providers/Microsoft.KeyVault/vaults/res00009,res00009,Key Vault,Security,HSM Protected Keys,francecentral,Usage,120.5057,100 Hours,6.4084,USD
2026-06-15,00000000-0000-0000-0000-000000000011,sub-management,rg-shared-prod-001,/subscriptions/00000000-0000-0000-0000-000000000011/resourceGroups/rg-shared-prod-001/providers/Microsoft.Sql/managedInstances/res01477,res01477,Azure SQL Managed Instance,Databases,vCore GP,northeurope,Usage,144.6602,100 Hours,130.6402,USD
2026-06-15,00000000-0000-0000-0000-000000000004,sub-data-prod,rg-security-hub-001,/subscriptions/00000000-0000-0000-0000-000000000004/resourceGroups/rg-security-hub-001/providers/Microsoft.Insights/components/res01921,res01921,Azure Monitor,Management and Governance,Metrics,global,Usage,197.8627,100 Hours,26.7173,USD
2026-06-15,00000000-0000-0000-0000-000000000010,sub-identity,rg-monitoring-hub-003,/subscriptions/00000000-0000-0000-0000-000000000010/resourceGroups/rg-monitoring-hub-003/providers/Microsoft.Sql/servers/databases/res01387,res01387,Azure SQL Database,Databases,DTU,swedencentral,Usage,153.3213,10 GB,100.4124,USD
2026-06-15,00000000-0000-0000-0000-000000000010,sub-identity,rg-compute-corp-002,/subscriptions/00000000-0000-0000-0000-000000000010/resourceGroups/rg-compute-corp-002/providers/Microsoft.Sql/servers/databases/res01143,res01143,Azure SQL Database,Databases,DTU,germanywestcentral,Usage,135.5279,1 Hour,35.4153,USD
2026-06-15,00000000-0000-0000-0000-000000000004,sub-data-prod,rg-network-test-002,/subscriptions/00000000-0000-0000-0000-000000000004/resourceGroups/rg-network-test-002/providers/Microsoft.Network/bandwidth/res01241,res01241,Bandwidth,Networking,Data Transfer Out - Zone 1,uksouth,Usage,155.4083,1M Operations,25.2547,USD
2026-06-15,00000000-0000-0000-0000-000000000012,sub-sandbox,rg-compute-test-003,/subscriptions/00000000-0000-0000-0000-000000000012/resourceGroups/rg-compute-test-003/providers/Microsoft.Network/applicationGateways/res00466,res00466,Application Gateway,Networking,WAF v2 Fixed,global,Usage,231.2516,100 Hours,21.3975,USD
2026-06-15,00000000-0000-0000-0000-000000000010,sub-identity,rg-compute-test-004,/subscriptions/00000000-0000-0000-0000-000000000010/resourceGroups/rg-compute-test-004/providers/Microsoft.Network/applicationGateways/res01329,res01329,Application Gateway,Networking,WAF v2 Fixed,global,Usage,70.8233,1M Operations,33.4065,USD
2026-06-15,00000000-0000-0000-0000-000000000005,sub-data-dev,rg-app-prod-001,/subscriptions/00000000-0000-0000-0000-000000000005/resourceGroups/rg-app-prod-001/providers/Microsoft.Sql/managedInstances/res01686,res01686,Azure SQL Managed Instance,Databases,vCore BC,francecentral,Usage,189.4682,1M Operations,138.4474,USD
2026-06-15,00000000-0000-0000-0000-000000000008,sub-apps-online,rg-identity-hub-004,/subscriptions/00000000-0000-0000-0000-000000000008/resourceGroups/rg-identity-hub-004/providers/Microsoft.Network/applicationGateways/res00302,res00302,Application Gateway,Networking,Capacity Unit,swedencentral,Usage,17.5023,100 Hours,29.4354,USD
2026-06-15,00000000-0000-0000-0000-000000000004,sub-data-prod,rg-monitoring-test-004,/subscriptions/00000000-0000-0000-0000-000000000004/resourceGroups/rg-monitoring-test-004/providers/Microsoft.Network/applicationGateways/res01529,res01529,Application Gateway,Networking,Capacity Unit,swedencentral,Usage,42.5661,1 Hour,43.9483,USD
2026-06-15,00000000-0000-0000-0000-000000000009,sub-apps-corp,rg-monitoring-hub-004,/subscriptions/00000000-0000-0000-0000-000000000009/resourceGroups/rg-monitoring-hub-004/providers/Microsoft.Storage/storageAccounts/res00023,res00023,Storage,Storage,General Block Blob,westeurope,Usage,52.5718,1M Operations,58.2859,USD
2026-06-15,00000000-0000-0000-0000-000000000003,sub-platform-test,rg-app-prod-002,/subscriptions/00000000-0000-0000-0000-000000000003/resourceGroups/rg-app-prod-002/providers/Microsoft.Security/pricings/res01094,res01094,Microsoft Defender for Cloud,Security,Defender for SQL,uksouth,Usage,39.963,10 GB,15.1044,USD
2026-06-15,00000000-0000-0000-0000-000000000009,sub-apps-corp,rg-monitoring-prod-002,/subscriptions/00000000-0000-0000-0000-000000000009/resourceGroups/rg-monitoring-prod-002/providers/Microsoft.Network/virtualNetworks/res01959,res01959,Virtual Network,Networking,VNet Peering,uksouth,Usage,132.4373,1 Hour,12.2384,USD
2026-06-15,00000000-0000-0000-0000-000000000001,sub-platform-prod,rg-network-prod-002,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-network-prod-002/providers/Microsoft.Network/applicationGateways/res00198,res00198,Application Gateway,Networking,Capacity Unit,germanywestcentral,Usage,85.1417,10 GB,11.2596,USD
2026-06-15,00000000-0000-0000-0000-000000000009,sub-apps-corp,rg-compute-dev-001,/subscriptions/00000000-0000-0000-0000-000000000009/resourceGroups/rg-compute-dev-001/providers/Microsoft.DocumentDB/databaseAccounts/res01564,res01564,Azure Cosmos DB,Databases,RU/s Provisioned,global,Usage,176.3364,1 GB,47.793,USD
2026-06-15,00000000-0000-0000-0000-000000000011,sub-management,rg-network-test-001,/subscriptions/00000000-0000-0000-0000-000000000011/resourceGroups/rg-network-test-001/providers/Microsoft.Network/virtualNetworks/res01911,res01911,Virtual Network,Networking,Private Endpoint,northeurope,Usage,239.321,1M Operations,8.141,USD
2026-06-15,00000000-0000-0000-0000-000000000011,sub-management,rg-app-corp-004,/subscriptions/00000000-0000-0000-0000-000000000011/resourceGroups/rg-app-corp-004/providers/Microsoft.Security/pricings/res01839,res01839,Microsoft Defender for Cloud,Security,Defender for Storage,westeurope,Usage,179.8318,10 GB,32.9011,USD
2026-06-15,00000000-0000-0000-0000-000000000007,sub-network-spoke,rg-backup-prod-004,/subscriptions/00000000-0000-0000-0000-000000000007/resourceGroups/rg-backup-prod-004/providers/Microsoft.Storage/storageAccounts/res00188,res00188,Storage,Storage,General Block Blob,northeurope,Usage,29.0029,1M Operations,11.4316,USD
2026-06-15,00000000-0000-0000-0000-000000000005,sub-data-dev,rg-compute-corp-004,/subscriptions/00000000-0000-0000-0000-000000000005/resourceGroups/rg-compute-corp-004/providers/Microsoft.Network/applicationGateways/res01604,res01604,Application Gateway,Networking,Capacity Unit,global,Usage,15.5941,1 Unit,16.4013,USD
2026-06-15,00000000-0000-0000-0000-000000000001,sub-platform-prod,rg-data-hub-002,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-data-hub-002/providers/Microsoft.Network/applicationGateways/res01373,res01373,Application Gateway,Networking,Capacity Unit,northeurope,Usage,108.0743,1M Operations,25.3017,USD
2026-06-15,00000000-0000-0000-0000-000000000001,sub-platform-prod,rg-monitoring-test-003,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-monitoring-test-003/providers/Microsoft.ContainerRegistry/registries/res00626,res00626,Container Registry,Containers,Premium Registry,westeurope,Usage,237.1789,1 GB,21.6252,USD
2026-06-15,00000000-0000-0000-0000-000000000012,sub-sandbox,rg-backup-hub-002,/subscriptions/00000000-0000-0000-0000-000000000012/resourceGroups/rg-backup-hub-002/providers/Microsoft.Sql/servers/databases/res01944,res01944,Azure SQL Database,Databases,General Purpose,uksouth,Usage,128.7353,100 Hours,88.1484,USD
2026-06-15,00000000-0000-0000-0000-000000000003,sub-platform-test,rg-reservations-001,/subscriptions/00000000-0000-0000-0000-000000000003/resourceGroups/rg-reservations-001/providers/Microsoft.Capacity/reservationOrders/res02007,reserved-02007,Reservations,Reservations,Standard_E4s_v5 Reserved,francecentral,Purchase,1,1 Unit,674.9455,USD
2026-06-15,00000000-0000-0000-0000-000000000010,sub-identity,rg-monitoring-corp-002,/subscriptions/00000000-0000-0000-0000-000000000010/resourceGroups/rg-monitoring-corp-002/providers/Microsoft.RecoveryServices/vaults/res00899,res00899,Azure Backup,Storage,Protected Instances,uksouth,Usage,113.3367,100 Hours,27.584,USD
2026-06-15,00000000-0000-0000-0000-000000000001,sub-platform-prod,rg-app-hub-004,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-app-hub-004/providers/Microsoft.Sql/servers/databases/res00531,res00531,Azure SQL Database,Databases,General Purpose,francecentral,Usage,149.0725,1 Hour,125.3764,USD
2026-06-15,00000000-0000-0000-0000-000000000009,sub-apps-corp,rg-security-test-004,/subscriptions/00000000-0000-0000-0000-000000000009/resourceGroups/rg-security-test-004/providers/Microsoft.KeyVault/vaults/res01487,res01487,Key Vault,Security,Operations,global,Usage,23.2825,100 Hours,1.2789,USD
2026-06-15,00000000-0000-0000-0000-000000000005,sub-data-dev,rg-app-hub-003,/subscriptions/00000000-0000-0000-0000-000000000005/resourceGroups/rg-app-hub-003/providers/Microsoft.RecoveryServices/vaults/res01517,res01517,Azure Backup,Storage,Backup Storage LRS,northeurope,Usage,195.3346,1M Operations,39.258,USD
2026-06-15,00000000-0000-0000-0000-000000000006,sub-network-hub,rg-app-prod-002,/subscriptions/00000000-0000-0000-0000-000000000006/resourceGroups/rg-app-prod-002/providers/Microsoft.Insights/components/res00146,res00146,Azure Monitor,Management and Governance,Alerts,northeurope,Usage,72.9421,1M Operations,8.0558,USD
2026-06-15,00000000-0000-0000-0000-000000000010,sub-identity,rg-data-dev-001,/subscriptions/00000000-0000-0000-0000-000000000010/resourceGroups/rg-data-dev-001/providers/Microsoft.Databricks/workspaces/res01925,res01925,Azure Databricks,Analytics,Jobs Compute DBU,germanywestcentral,Usage,53.4104,100 Hours,31.6357,USD
2026-06-15,00000000-0000-0000-0000-000000000008,sub-apps-online,rg-backup-hub-004,/subscriptions/00000000-0000-0000-0000-000000000008/resourceGroups/rg-backup-hub-004/providers/Microsoft.Network/azureFirewalls/res01422,res01422,Azure Firewall,Networking,Data Processed,uksouth,Usage,43.6298,1 GB,24.245,USD
2026-06-15,00000000-0000-0000-0000-000000000008,sub-apps-online,rg-compute-dev-002,/subscriptions/00000000-0000-0000-0000-000000000008/resourceGroups/rg-compute-dev-002/providers/Microsoft.Network/azureFirewalls/res00078,res00078,Azure Firewall,Networking,Deployment Hours,swedencentral,Usage,117.5892,1M Operations,45.649,USD
2026-06-15,00000000-0000-0000-0000-000000000002,sub-platform-dev,rg-network-hub-002,/subscriptions/00000000-0000-0000-0000-000000000002/resourceGroups/rg-network-hub-002/providers/Microsoft.Network/bandwidth/res00588,res00588,Bandwidth,Networking,Data Transfer Out - Zone 1,swedencentral,Usage,47.2769,1 GB/Month,12.4554,USD
2026-06-15,00000000-0000-0000-0000-000000000011,sub-management,rg-monitoring-dev-003,/subscriptions/00000000-0000-0000-0000-000000000011/resourceGroups/rg-monitoring-dev-003/providers/Microsoft.ContainerRegistry/registries/res01591,res01591,Container Registry,Containers,Build Minutes,swedencentral,Usage,36.0569,1 Hour,18.7396,USD
2026-06-15,00000000-0000-0000-0000-000000000007,sub-network-spoke,rg-app-dev-004,/subscriptions/00000000-0000-0000-0000-000000000007/resourceGroups/rg-app-dev-004/providers/Microsoft.Storage/storageAccounts/res00368,res00368,Storage,Storage,General Block Blob,westeurope,Usage,211.1905,1 Unit,19.4401,USD
2026-06-15,00000000-0000-0000-0000-000000000012,sub-sandbox,rg-shared-dev-002,/subscriptions/00000000-0000-0000-0000-000000000012/resourceGroups/rg-shared-dev-002/providers/Microsoft.Sql/managedInstances/res01047,res01047,Azure SQL Managed Instance,Databases,vCore GP,germanywestcentral,Usage,186.2869,1 Unit,137.8051,USD
2026-06-15,00000000-0000-0000-0000-000000000001,sub-platform-prod,rg-app-corp-001,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-app-corp-001/providers/Microsoft.Sql/servers/databases/res00686,res00686,Azure SQL Database,Databases,DTU,global,Usage,190.2752,100 Hours,35.867,USD
2026-06-15,00000000-0000-0000-0000-000000000007,sub-network-spoke,rg-identity-corp-002,/subscriptions/00000000-0000-0000-0000-000000000007/resourceGroups/rg-identity-corp-002/providers/Microsoft.Databricks/workspaces/res00861,res00861,Azure Databricks,Analytics,Premium DBU,northeurope,Usage,112.8821,1 Hour,14.2644,USD
2026-06-15,00000000-0000-0000-0000-000000000007,sub-network-spoke,rg-identity-test-003,/subscriptions/00000000-0000-0000-0000-000000000007/resourceGroups/rg-identity-test-003/providers/Microsoft.Insights/components/res01891,res01891,Azure Monitor,Management and Governance,Metrics,uksouth,Usage,138.6831,1 GB,27.2221,USD
2026-06-15,00000000-0000-0000-0000-000000000011,sub-management,rg-shared-corp-002,/subscriptions/00000000-0000-0000-0000-000000000011/resourceGroups/rg-shared-corp-002/providers/Microsoft.ServiceBus/namespaces/res00609,res00609,Service Bus,Integration,Operations,swedencentral,Usage,231.6349,10 GB,3.3356,USD
2026-06-15,00000000-0000-0000-0000-000000000009,sub-apps-corp,rg-compute-prod-002,/subscriptions/00000000-0000-0000-0000-000000000009/resourceGroups/rg-compute-prod-002/providers/Microsoft.Network/bandwidth/res00440,res00440,Bandwidth,Networking,Data Transfer Out - Zone 1,francecentral,Usage,83.8333,1 Unit,27.6016,USD
2026-06-15,00000000-0000-0000-0000-000000000012,sub-sandbox,rg-backup-prod-001,/subscriptions/00000000-0000-0000-0000-000000000012/resourceGroups/rg-backup-prod-001/providers/Microsoft.OperationalInsights/workspaces/res00352,res00352,Log Analytics,Management and Governance,Basic Logs,swedencentral,Usage,151.8532,100 Hours,66.6118,USD
2026-06-15,00000000-0000-0000-0000-000000000003,sub-platform-test,rg-compute-corp-003,/subscriptions/00000000-0000-0000-0000-000000000003/resourceGroups/rg-compute-corp-003/providers/Microsoft.Network/virtualNetworks/res01412,res01412,Virtual Network,Networking,Data Transfer Out,northeurope,Usage,18.8618,1M Operations,11.9102,USD
2026-06-15,00000000-0000-0000-0000-000000000002,sub-platform-dev,rg-shared-hub-003,/subscriptions/00000000-0000-0000-0000-000000000002/resourceGroups/rg-shared-hub-003/providers/Microsoft.OperationalInsights/workspaces/res01788,res01788,Log Analytics,Management and Governance,Basic Logs,francecentral,Usage,6.3379,1 Unit,21.7795,USD
2026-06-15,00000000-0000-0000-0000-000000000003,sub-platform-test,rg-shared-prod-004,/subscriptions/00000000-0000-0000-0000-000000000003/resourceGroups/rg-shared-prod-004/providers/Microsoft.KeyVault/vaults/res01259,res01259,Key Vault,Security,HSM Protected Keys,germanywestcentral,Usage,152.7621,1 Hour,2.7532,USD
2026-06-15,00000000-0000-0000-0000-000000000012,sub-sandbox,rg-app-dev-004,/subscriptions/00000000-0000-0000-0000-000000000012/resourceGroups/rg-app-dev-004/providers/Microsoft.ServiceBus/namespaces/res01341,res01341,Service Bus,Integration,Operations,swedencentral,Usage,213.9225,1M Operations,18.6156,USD
2026-06-15,00000000-0000-0000-0000-000000000012,sub-sandbox,rg-backup-corp-001,/subscriptions/00000000-0000-0000-0000-000000000012/resourceGroups/rg-backup-corp-001/providers/Microsoft.Security/pricings/res00594,res00594,Microsoft Defender for Cloud,Security,Defender for Storage,westeurope,Usage,30.4075,1 GB,18.2429,USD
2026-06-15,00000000-0000-0000-0000-000000000007,sub-network-spoke,rg-identity-corp-001,/subscriptions/00000000-0000-0000-0000-000000000007/resourceGroups/rg-identity-corp-001/providers/Microsoft.Web/sites/res01445,res01445,Azure Functions,Compute,Total Executions,germanywestcentral,Usage,41.5269,1 Unit,11.9592,USD
2026-06-15,00000000-0000-0000-0000-000000000007,sub-network-spoke,rg-shared-prod-001,/subscriptions/00000000-0000-0000-0000-000000000007/resourceGroups/rg-shared-prod-001/providers/Microsoft.ContainerRegistry/registries/res00004,res00004,Container Registry,Containers,Build Minutes,francecentral,Usage,109.8417,1 Unit,8.0109,USD
2026-06-15,00000000-0000-0000-0000-000000000007,sub-network-spoke,rg-compute-hub-002,/subscriptions/00000000-0000-0000-0000-000000000007/resourceGroups/rg-compute-hub-002/providers/Microsoft.Network/ddosProtectionPlans/res01556,res01556,Azure DDoS Protection,Networking,Protection Plan,germanywestcentral,Usage,104.1137,1 GB/Month,46.6542,USD
2026-06-15,00000000-0000-0000-0000-000000000004,sub-data-prod,rg-security-prod-003,/subscriptions/00000000-0000-0000-0000-000000000004/resourceGroups/rg-security-prod-003/providers/Microsoft.DocumentDB/databaseAccounts/res00897,res00897,Azure Cosmos DB,Databases,RU/s Provisioned,northeurope,Usage,218.0452,100 Hours,77.0331,USD
2026-06-15,00000000-0000-0000-0000-000000000010,sub-identity,rg-monitoring-prod-003,/subscriptions/00000000-0000-0000-0000-000000000010/resourceGroups/rg-monitoring-prod-003/providers/Microsoft.Network/bandwidth/res01211,res01211,Bandwidth,Networking,Inter-Region,uksouth,Usage,125.3702,100 Hours,16.5362,USD
2026-06-15,00000000-0000-0000-0000-000000000001,sub-platform-prod,rg-data-dev-002,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-data-dev-002/providers/Microsoft.KeyVault/vaults/res01386,res01386,Key Vault,Security,HSM Protected Keys,global,Usage,27.6222,10 GB,6.3812,USD
2026-06-15,00000000-0000-0000-0000-000000000008,sub-apps-online,rg-reservations-001,/subscriptions/00000000-0000-0000-0000-000000000008/resourceGroups/rg-reservations-001/providers/Microsoft.Capacity/reservationOrders/res01999,reserved-01999,Reservations,Reservations,SQL vCore Reserved,westeurope,Purchase,1,1 Unit,872.8394,USD
2026-06-15,00000000-0000-0000-0000-000000000012,sub-sandbox,rg-backup-dev-002,/subscriptions/00000000-0000-0000-0000-000000000012/resourceGroups/rg-backup-dev-002/providers/Microsoft.KeyVault/vaults/res00501,res00501,Key Vault,Security,HSM Protected Keys,uksouth,Usage,49.3798,100 Hours,3.6455,USD
2026-06-15,00000000-0000-0000-0000-000000000012,sub-sandbox,rg-shared-corp-001,/subscriptions/00000000-0000-0000-0000-000000000012/resourceGroups/rg-shared-corp-001/providers/Microsoft.Network/applicationGateways/res01465,res01465,Application Gateway,Networking,WAF v2 Fixed,germanywestcentral,Usage,77.6188,1 Hour,37.9634,USD
2026-06-15,00000000-0000-0000-0000-000000000012,sub-sandbox,rg-app-dev-002,/subscriptions/00000000-0000-0000-0000-000000000012/resourceGroups/rg-app-dev-002/providers/Microsoft.Network/applicationGateways/res01179,res01179,Application Gateway,Networking,Capacity Unit,francecentral,Usage,114.4779,1M Operations,29.7575,USD
2026-06-15,00000000-0000-0000-0000-000000000003,sub-platform-test,rg-shared-prod-001,/subscriptions/00000000-0000-0000-0000-000000000003/resourceGroups/rg-shared-prod-001/providers/Microsoft.Network/ddosProtectionPlans/res01015,res01015,Azure DDoS Protection,Networking,Data Processed,francecentral,Usage,86.8103,1 Unit,62.9865,USD
2026-06-15,00000000-0000-0000-0000-000000000003,sub-platform-test,rg-app-hub-004,/subscriptions/00000000-0000-0000-0000-000000000003/resourceGroups/rg-app-hub-004/providers/Microsoft.Network/ddosProtectionPlans/res00448,res00448,Azure DDoS Protection,Networking,Protection Plan,westeurope,Usage,8.3462,10 GB,77.356,USD
2026-06-15,00000000-0000-0000-0000-000000000008,sub-apps-online,rg-security-test-003,/subscriptions/00000000-0000-0000-0000-000000000008/resourceGroups/rg-security-test-003/providers/Microsoft.Network/ddosProtectionPlans/res01947,res01947,Azure DDoS Protection,Networking,Protection Plan,westeurope,Usage,198.4705,1M Operations,30.934,USD
2026-06-15,00000000-0000-0000-0000-000000000008,sub-apps-online,rg-data-hub-003,/subscriptions/00000000-0000-0000-0000-000000000008/resourceGroups/rg-data-hub-003/providers/Microsoft.ContainerService/managedClusters/res00834,res00834,Azure Kubernetes Service,Compute,Load Balancer,global,Usage,162.4044,1 GB/Month,22.2558,USD
2026-06-15,00000000-0000-0000-0000-000000000008,sub-apps-online,rg-monitoring-test-002,/subscriptions/00000000-0000-0000-0000-000000000008/resourceGroups/rg-monitoring-test-002/providers/Microsoft.Compute/virtualMachines/res00346,res00346,Virtual Machines,Compute,Standard_E4s_v5,northeurope,Usage,231.1865,1 GB,46.609,USD
2026-06-15,00000000-0000-0000-0000-000000000002,sub-platform-dev,rg-backup-corp-001,/subscriptions/00000000-0000-0000-0000-000000000002/resourceGroups/rg-backup-corp-001/providers/Microsoft.EventHub/namespaces/res01065,res01065,Event Hubs,Analytics,Throughput Unit,global,Usage,165.3373,1 Hour,8.3239,USD
2026-06-15,00000000-0000-0000-0000-000000000006,sub-network-hub,rg-monitoring-test-001,/subscriptions/00000000-0000-0000-0000-000000000006/resourceGroups/rg-monitoring-test-001/providers/Microsoft.EventHub/namespaces/res01499,res01499,Event Hubs,Analytics,Throughput Unit,swedencentral,Usage,55.5972,1 Unit,22.136,USD
2026-06-15,00000000-0000-0000-0000-000000000004,sub-data-prod,rg-identity-prod-003,/subscriptions/00000000-0000-0000-0000-000000000004/resourceGroups/rg-identity-prod-003/providers/Microsoft.OperationalInsights/workspaces/res00360,res00360,Log Analytics,Management and Governance,Data Ingestion,westeurope,Usage,211.5337,1 Unit,17.6293,USD
2026-06-15,00000000-0000-0000-0000-000000000003,sub-platform-test,rg-monitoring-hub-003,/subscriptions/00000000-0000-0000-0000-000000000003/resourceGroups/rg-monitoring-hub-003/providers/Microsoft.Network/virtualNetworks/res01673,res01673,Virtual Network,Networking,Private Endpoint,westeurope,Usage,145.3094,1 Unit,10.3157,USD
2026-06-15,00000000-0000-0000-0000-000000000007,sub-network-spoke,rg-app-dev-003,/subscriptions/00000000-0000-0000-0000-000000000007/resourceGroups/rg-app-dev-003/providers/Microsoft.Web/sites/res00010,res00010,Azure Functions,Compute,Execution Time,germanywestcentral,Usage,211.7018,100 Hours,1.8831,USD
2026-06-15,00000000-0000-0000-0000-000000000011,sub-management,rg-network-test-003,/subscriptions/00000000-0000-0000-0000-000000000011/resourceGroups/rg-network-test-003/providers/Microsoft.Storage/storageAccounts/res01559,res01559,Storage,Storage,Standard Page Blob,northeurope,Usage,152.3638,1 GB/Month,77.2441,USD
2026-06-15,00000000-0000-0000-0000-000000000004,sub-data-prod,rg-data-prod-001,/subscriptions/00000000-0000-0000-0000-000000000004/resourceGroups/rg-data-prod-001/providers/Microsoft.Network/applicationGateways/res00430,res00430,Application Gateway,Networking,Capacity Unit,northeurope,Usage,200.3143,1 GB,15.3336,USD
2026-06-15,00000000-0000-0000-0000-000000000005,sub-data-dev,rg-security-corp-001,/subscriptions/00000000-0000-0000-0000-000000000005/resourceGroups/rg-security-corp-001/providers/Microsoft.ContainerRegistry/registries/res00426,res00426,Container Registry,Containers,Storage,uksouth,Usage,9.2598,1 GB/Month,14.2721,USD
2026-06-15,00000000-0000-0000-0000-000000000003,sub-platform-test,rg-compute-prod-001,/subscriptions/00000000-0000-0000-0000-000000000003/resourceGroups/rg-compute-prod-001/providers/Microsoft.Databricks/workspaces/res00958,res00958,Azure Databricks,Analytics,Premium DBU,uksouth,Usage,34.7225,1 Unit,10.5848,USD
2026-06-15,00000000-0000-0000-0000-000000000005,sub-data-dev,rg-monitoring-test-001,/subscriptions/00000000-0000-0000-0000-000000000005/resourceGroups/rg-monitoring-test-001/providers/Microsoft.Network/applicationGateways/res00846,res00846,Application Gateway,Networking,WAF v2 Fixed,francecentral,Usage,127.1477,1 GB,20.0672,USD
2026-06-15,00000000-0000-0000-0000-000000000003,sub-platform-test,rg-identity-corp-001,/subscriptions/00000000-0000-0000-0000-000000000003/resourceGroups/rg-identity-corp-001/providers/Microsoft.Storage/storageAccounts/res01496,res01496,Storage,Storage,General Block Blob,swedencentral,Usage,147.7738,1 GB/Month,23.4241,USD
2026-06-15,00000000-0000-0000-0000-000000000011,sub-management,rg-shared-dev-001,/subscriptions/00000000-0000-0000-0000-000000000011/resourceGroups/rg-shared-dev-001/providers/Microsoft.Network/applicationGateways/res01099,res01099,Application Gateway,Networking,Capacity Unit,westeurope,Usage,167.3695,1M Operations,16.7303,USD
2026-06-15,00000000-0000-0000-0000-000000000012,sub-sandbox,rg-compute-test-002,/subscriptions/00000000-0000-0000-0000-000000000012/resourceGroups/rg-compute-test-002/providers/Microsoft.OperationalInsights/workspaces/res00081,res00081,Log Analytics,Management and Governance,Basic Logs,westeurope,Usage,21.7039,1 Unit,95.7306,USD
2026-06-15,00000000-0000-0000-0000-000000000004,sub-data-prod,rg-compute-test-002,/subscriptions/00000000-0000-0000-0000-000000000004/resourceGroups/rg-compute-test-002/providers/Microsoft.Network/bandwidth/res00768,res00768,Bandwidth,Networking,Inter-Region,francecentral,Usage,237.1845,1 Hour,0.2194,USD
2026-06-15,00000000-0000-0000-0000-000000000011,sub-management,rg-shared-hub-004,/subscriptions/00000000-0000-0000-0000-000000000011/resourceGroups/rg-shared-hub-004/providers/Microsoft.RecoveryServices/vaults/res01093,res01093,Azure Backup,Storage,Backup Storage LRS,swedencentral,Usage,139.7206,1 Hour,36.0844,USD
2026-06-15,00000000-0000-0000-0000-000000000012,sub-sandbox,rg-identity-corp-002,/subscriptions/00000000-0000-0000-0000-000000000012/resourceGroups/rg-identity-corp-002/providers/Microsoft.Compute/virtualMachines/res01331,res01331,Virtual Machines,Compute,Standard_E4s_v5,westeurope,Usage,176.7256,1 Hour,35.0301,USD
2026-06-15,00000000-0000-0000-0000-000000000010,sub-identity,rg-shared-prod-004,/subscriptions/00000000-0000-0000-0000-000000000010/resourceGroups/rg-shared-prod-004/providers/Microsoft.RecoveryServices/vaults/res00930,res00930,Azure Backup,Storage,Backup Storage LRS,westeurope,Usage,221.9242,10 GB,21.4644,USD
2026-06-15,00000000-0000-0000-0000-000000000012,sub-sandbox,rg-data-dev-002,/subscriptions/00000000-0000-0000-0000-000000000012/resourceGroups/rg-data-dev-002/providers/Microsoft.Network/ddosProtectionPlans/res00752,res00752,Azure DDoS Protection,Networking,Protection Plan,uksouth,Usage,197.5178,1 Unit,66.1914,USD
2026-06-15,00000000-0000-0000-0000-000000000002,sub-platform-dev,rg-monitoring-prod-001,/subscriptions/00000000-0000-0000-0000-000000000002/resourceGroups/rg-monitoring-prod-001/providers/Microsoft.Network/applicationGateways/res00351,res00351,Application Gateway,Networking,WAF v2 Fixed,global,Usage,37.306,1 GB/Month,30.7841,USD
2026-06-15,00000000-0000-0000-0000-000000000011,sub-management,rg-data-corp-004,/subscriptions/00000000-0000-0000-0000-000000000011/resourceGroups/rg-data-corp-004/providers/Microsoft.Insights/components/res01996,res01996,Azure Monitor,Management and Governance,Metrics,swedencentral,Usage,185.5626,1 Hour,4.3391,USD
2026-06-15,00000000-0000-0000-0000-000000000001,sub-platform-prod,rg-network-corp-002,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-network-corp-002/providers/Microsoft.Security/pricings/res01704,res01704,Microsoft Defender for Cloud,Security,Defender for Storage,swedencentral,Usage,110.8436,10 GB,14.5555,USD
2026-06-15,00000000-0000-0000-0000-000000000011,sub-management,rg-security-dev-001,/subscriptions/00000000-0000-0000-0000-000000000011/resourceGroups/rg-security-dev-001/providers/Microsoft.Network/virtualNetworks/res00551,res00551,Virtual Network,Networking,Private Endpoint,swedencentral,Usage,72.9543,1 GB,10.5189,USD
2026-06-15,00000000-0000-0000-0000-000000000002,sub-platform-dev,rg-shared-prod-002,/subscriptions/00000000-0000-0000-0000-000000000002/resourceGroups/rg-shared-prod-002/providers/Microsoft.Sql/servers/databases/res00610,res00610,Azure SQL Database,Databases,vCore Gen5,francecentral,Usage,55.0188,1 Hour,136.9345,USD
2026-06-15,00000000-0000-0000-0000-000000000004,sub-data-prod,rg-backup-hub-002,/subscriptions/00000000-0000-0000-0000-000000000004/resourceGroups/rg-backup-hub-002/providers/Microsoft.ContainerRegistry/registries/res00806,res00806,Container Registry,Containers,Premium Registry,northeurope,Usage,138.81,1 Hour,24.2478,USD
