UsageDate,SubscriptionId,SubscriptionName,ResourceGroup,ResourceId,ResourceName,ServiceName,MeterCategory,MeterName,ResourceLocation,ChargeType,Quantity,UnitOfMeasure,PreTaxCost,Currency
2026-02-05,00000000-0000-0000-0000-000000000006,sub-network-hub,rg-identity-corp-004,/subscriptions/00000000-0000-0000-0000-000000000006/resourceGroups/rg-identity-corp-004/providers/Microsoft.Network/bandwidth/res01021,res01021,Bandwidth,Networking,Inter-Region,swedencentral,Usage,105.0907,1 GB,31.9271,USD
2026-02-24,00000000-0000-0000-0000-000000000006,sub-network-hub,rg-data-prod-002,/subscriptions/00000000-0000-0000-0000-000000000006/resourceGroups/rg-data-prod-002/providers/Microsoft.ContainerService/managedClusters/res00194,res00194,Azure Kubernetes Service,Compute,Uptime SLA,northeurope,Usage,5.2607,1 GB,12.4039,USD
2026-02-05,00000000-0000-0000-0000-000000000006,sub-network-hub,rg-network-dev-004,/subscriptions/00000000-0000-0000-0000-000000000006/resourceGroups/rg-network-dev-004/providers/Microsoft.Network/virtualNetworks/res01562,res01562,Virtual Network,Networking,Private Endpoint,uksouth,Usage,179.1804,1 GB,7.4319,USD
2026-02-10,00000000-0000-0000-0000-000000000004,sub-data-prod,rg-network-prod-001,/subscriptions/00000000-0000-0000-0000-000000000004/resourceGroups/rg-network-prod-001/providers/Microsoft.KeyVault/vaults/res01466,res01466,Key Vault,Security,HSM Protected Keys,francecentral,Usage,174.2901,1 Unit,2.4031,USD
2026-02-18,00000000-0000-0000-0000-000000000008,sub-apps-online,rg-identity-dev-004,/subscriptions/00000000-0000-0000-0000-000000000008/resourceGroups/rg-identity-dev-004/providers/Microsoft.ContainerRegistry/registries/res00290,res00290,Container Registry,Containers,Build Minutes,francecentral,Usage,252.2981,100 Hours,19.3245,USD
2026-02-26,00000000-0000-0000-0000-000000000001,sub-platform-prod,rg-compute-hub-001,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-compute-hub-001/providers/Microsoft.DocumentDB/databaseAccounts/res00288,res00288,Azure Cosmos DB,Databases,RU/s Provisioned,germanywestcentral,Usage,127.002,100 Hours,48.0787,USD
2026-02-19,00000000-0000-0000-0000-000000000001,sub-platform-prod,rg-backup-dev-002,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-backup-dev-002/providers/Microsoft.Network/ddosProtectionPlans/res01225,res01225,Azure DDoS Protection,Networking,Data Processed,global,Usage,146.9478,1 Hour,83.2637,USD
2026-02-22,00000000-0000-0000-0000-000000000009,sub-apps-corp,rg-security-corp-004,/subscriptions/00000000-0000-0000-0000-000000000009/resourceGroups/rg-security-corp-004/providers/Microsoft.Network/ddosProtectionPlans/res01678,res01678,Azure DDoS Protection,Networking,Data Processed,germanywestcentral,Usage,30.3939,1 Hour,74.3156,USD
2026-02-27,00000000-0000-0000-0000-000000000011,sub-management,rg-identity-hub-002,/subscriptions/00000000-0000-0000-0000-000000000011/resourceGroups/rg-identity-hub-002/providers/Microsoft.OperationalInsights/workspaces/res01435,res01435,Log Analytics,Management and Governance,Data Retention,swedencentral,Usage,228.4496,100 Hours,107.2638,USD
2026-02-05,00000000-0000-0000-0000-000000000005,sub-data-dev,rg-security-dev-004,/subscriptions/00000000-0000-0000-0000-000000000005/resourceGroups/rg-security-dev-004/providers/Microsoft.Insights/components/res00854,res00854,Azure Monitor,Management and Governance,Metrics,swedencentral,Usage,180.3248,1M Operations,8.6892,USD
2026-02-12,00000000-0000-0000-0000-000000000003,sub-platform-test,rg-compute-corp-004,/subscriptions/00000000-0000-0000-0000-000000000003/resourceGroups/rg-compute-corp-004/providers/Microsoft.Security/pricings/res01797,res01797,Microsoft Defender for Cloud,Security,Defender for Servers P2,uksouth,Usage,205.0305,1 Unit,24.2201,USD
2026-02-18,00000000-0000-0000-0000-000000000009,sub-apps-corp,rg-shared-prod-003,/subscriptions/00000000-0000-0000-0000-000000000009/resourceGroups/rg-shared-prod-003/providers/Microsoft.Network/applicationGateways/res00640,res00640,Application Gateway,Networking,Capacity Unit,westeurope,Usage,125.2346,100 Hours,39.444,USD
2026-02-27,00000000-0000-0000-0000-000000000008,sub-apps-online,rg-data-test-002,/subscriptions/00000000-0000-0000-0000-000000000008/resourceGroups/rg-data-test-002/providers/Microsoft.DocumentDB/databaseAccounts/res01732,res01732,Azure Cosmos DB,Databases,Storage,global,Usage,146.0912,1 Hour,38.038,USD
2026-02-04,00000000-0000-0000-0000-000000000002,sub-platform-dev,rg-security-hub-003,/subscriptions/00000000-0000-0000-0000-000000000002/resourceGroups/rg-security-hub-003/providers/Microsoft.Sql/managedInstances/res00535,res00535,Azure SQL Managed Instance,Databases,vCore BC,swedencentral,Usage,107.5869,10 GB,61.8777,USD
2026-02-20,00000000-0000-0000-0000-000000000005,sub-data-dev,rg-shared-dev-004,/subscriptions/00000000-0000-0000-0000-000000000005/resourceGroups/rg-shared-dev-004/providers/Microsoft.Network/virtualNetworks/res00754,res00754,Virtual Network,Networking,Private Endpoint,westeurope,Usage,87.56,1 Hour,1.5409,USD
2026-02-23,00000000-0000-0000-0000-000000000005,sub-data-dev,rg-identity-prod-001,/subscriptions/00000000-0000-0000-0000-000000000005/resourceGroups/rg-identity-prod-001/providers/Microsoft.Network/ddosProtectionPlans/res01640,res01640,Azure DDoS Protection,Networking,Protection Plan,germanywestcentral,Usage,242.2151,10 GB,62.5717,USD
2026-02-24,00000000-0000-0000-0000-000000000011,sub-management,rg-network-corp-002,/subscriptions/00000000-0000-0000-0000-000000000011/resourceGroups/rg-network-corp-002/providers/Microsoft.Network/virtualNetworks/res01140,res01140,Virtual Network,Networking,Private Endpoint,francecentral,Usage,125.1405,1 GB,10.1311,USD
2026-02-26,00000000-0000-0000-0000-000000000006,sub-network-hub,rg-shared-corp-002,/subscriptions/00000000-0000-0000-0000-000000000006/resourceGroups/rg-shared-corp-002/providers/Microsoft.Databricks/workspaces/res00663,res00663,Azure Databricks,Analytics,Jobs Compute DBU,swedencentral,Usage,130.0587,1 GB/Month,93.0872,USD
2026-02-06,00000000-0000-0000-0000-000000000011,sub-management,rg-app-test-004,/subscriptions/00000000-0000-0000-0000-000000000011/resourceGroups/rg-app-test-004/providers/Microsoft.Insights/components/res01802,res01802,Azure Monitor,Management and Governance,Metrics,northeurope,Usage,24.5353,1 GB/Month,34.0397,USD
2026-02-17,00000000-0000-0000-0000-000000000001,sub-platform-prod,rg-identity-corp-002,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-identity-corp-002/providers/Microsoft.Sql/servers/databases/res00655,res00655,Azure SQL Database,Databases,vCore Gen5,uksouth,Usage,72.4085,100 Hours,66.7386,USD
2026-02-20,00000000-0000-0000-0000-000000000011,sub-management,rg-monitoring-corp-003,/subscriptions/00000000-0000-0000-0000-000000000011/resourceGroups/rg-monitoring-corp-003/providers/Microsoft.Network/virtualNetworks/res00659,res00659,Virtual Network,Networking,Data Transfer Out,global,Usage,106.7054,1 Hour,16.41,USD
2026-02-15,00000000-0000-0000-0000-000000000005,sub-data-dev,rg-data-corp-001,/subscriptions/00000000-0000-0000-0000-000000000005/resourceGroups/rg-data-corp-001/providers/Microsoft.ServiceBus/namespaces/res00807,res00807,Service Bus,Integration,Operations,northeurope,Usage,5.9248,1M Operations,21.4382,USD
2026-02-27,00000000-0000-0000-0000-000000000010,sub-identity,rg-data-hub-002,/subscriptions/00000000-0000-0000-0000-000000000010/resourceGroups/rg-data-hub-002/providers/Microsoft.ServiceBus/namespaces/res01216,res01216,Service Bus,Integration,Premium Messaging Unit,westeurope,Usage,110.3902,1 Hour,22.6526,USD
2026-02-18,00000000-0000-0000-0000-000000000004,sub-data-prod,rg-data-hub-004,/subscriptions/00000000-0000-0000-0000-000000000004/resourceGroups/rg-data-hub-004/providers/Microsoft.Sql/managedInstances/res01060,res01060,Azure SQL Managed Instance,Databases,vCore BC,swedencentral,Usage,58.88,1 GB/Month,157.1644,USD
2026-02-06,00000000-0000-0000-0000-000000000011,sub-management,rg-security-prod-004,/subscriptions/00000000-0000-0000-0000-000000000011/resourceGroups/rg-security-prod-004/providers/Microsoft.Storage/storageAccounts/res00947,res00947,Storage,Storage,Hot LRS,germanywestcentral,Usage,25.7366,1 GB,80.139,USD
2026-02-21,00000000-0000-0000-0000-000000000010,sub-identity,rg-backup-corp-004,/subscriptions/00000000-0000-0000-0000-000000000010/resourceGroups/rg-backup-corp-004/providers/Microsoft.Storage/storageAccounts/res01990,res01990,Storage,Storage,Hot LRS,uksouth,Usage,38.1302,1 GB/Month,44.4327,USD
2026-02-01,00000000-0000-0000-0000-000000000001,sub-platform-prod,rg-network-test-004,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-network-test-004/providers/Microsoft.ServiceBus/namespaces/res00267,res00267,Service Bus,Integration,Operations,germanywestcentral,Usage,4.884,1 GB,2.9264,USD
2026-02-12,00000000-0000-0000-0000-000000000002,sub-platform-dev,rg-monitoring-prod-002,/subscriptions/00000000-0000-0000-0000-000000000002/resourceGroups/rg-monitoring-prod-002/providers/Microsoft.Sql/managedInstances/res01789,res01789,Azure SQL Managed Instance,Databases,vCore GP,northeurope,Usage,162.8349,1 GB/Month,71.9884,USD
2026-02-03,00000000-0000-0000-0000-000000000008,sub-apps-online,rg-identity-hub-004,/subscriptions/00000000-0000-0000-0000-000000000008/resourceGroups/rg-identity-hub-004/providers/Microsoft.Web/sites/res00439,res00439,Azure App Service,Compute,I1v2,uksouth,Usage,6.8012,1 GB/Month,12.5312,USD
2026-02-24,00000000-0000-0000-0000-000000000010,sub-identity,rg-shared-dev-003,/subscriptions/00000000-0000-0000-0000-000000000010/resourceGroups/rg-shared-dev-003/providers/Microsoft.Web/sites/res00561,res00561,Azure Functions,Compute,Total Executions,swedencentral,Usage,72.2275,100 Hours,4.3388,USD
2026-02-06,00000000-0000-0000-0000-000000000012,sub-sandbox,rg-security-dev-003,/subscriptions/00000000-0000-0000-0000-000000000012/resourceGroups/rg-security-dev-003/providers/Microsoft.Web/sites/res00268,res00268,Azure App Service,Compute,P2v3,northeurope,Usage,183.3055,1 Hour,50.6515,USD
2026-02-22,00000000-0000-0000-0000-000000000001,sub-platform-prod,rg-backup-corp-004,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-backup-corp-004/providers/Microsoft.Security/pricings/res00173,res00173,Microsoft Defender for Cloud,Security,Defender for SQL,global,Usage,181.9169,100 Hours,27.0044,USD
2026-02-24,00000000-0000-0000-0000-000000000007,sub-network-spoke,rg-data-prod-003,/subscriptions/00000000-0000-0000-0000-000000000007/resourceGroups/rg-data-prod-003/providers/Microsoft.OperationalInsights/workspaces/res01967,res01967,Log Analytics,Management and Governance,Data Retention,northeurope,Usage,116.1788,10 GB,17.6218,USD
2026-02-28,00000000-0000-0000-0000-000000000005,sub-data-dev,rg-identity-dev-001,/subscriptions/00000000-0000-0000-0000-000000000005/resourceGroups/rg-identity-dev-001/providers/Microsoft.Web/sites/res00692,res00692,Azure Functions,Compute,Execution Time,northeurope,Usage,62.2018,1M Operations,3.7699,USD
2026-02-15,00000000-0000-0000-0000-000000000007,sub-network-spoke,rg-compute-dev-003,/subscriptions/00000000-0000-0000-0000-000000000007/resourceGroups/rg-compute-dev-003/providers/Microsoft.Insights/components/res00932,res00932,Azure Monitor,Management and Governance,Application Insights,uksouth,Usage,2.225,1 GB,16.4455,USD
2026-02-09,00000000-0000-0000-0000-000000000004,sub-data-prod,rg-shared-corp-002,/subscriptions/00000000-0000-0000-0000-000000000004/resourceGroups/rg-shared-corp-002/providers/Microsoft.Sql/managedInstances/res00908,res00908,Azure SQL Managed Instance,Databases,vCore BC,swedencentral,Usage,150.7569,1 Unit,71.6896,USD
2026-02-01,00000000-0000-0000-0000-000000000007,sub-network-spoke,rg-backup-hub-002,/subscriptions/00000000-0000-0000-0000-000000000007/resourceGroups/rg-backup-hub-002/providers/Microsoft.Network/applicationGateways/res00190,res00190,Application Gateway,Networking,Capacity Unit,swedencentral,Usage,152.3106,10 GB,32.3676,USD
2026-02-24,00000000-0000-0000-0000-000000000002,sub-platform-dev,rg-data-dev-004,/subscriptions/00000000-0000-0000-0000-000000000002/resourceGroups/rg-data-dev-004/providers/Microsoft.Web/sites/res01095,res01095,Azure App Service,Compute,P1v3,uksouth,Usage,250.0222,1 Hour,4.2827,USD
2026-02-10,00000000-0000-0000-0000-000000000006,sub-network-hub,rg-monitoring-corp-003,/subscriptions/00000000-0000-0000-0000-000000000006/resourceGroups/rg-monitoring-corp-003/providers/Microsoft.Web/sites/res01090,res01090,Azure Functions,Compute,Total Executions,uksouth,Usage,153.0814,1 GB,6.8841,USD
2026-02-22,00000000-0000-0000-0000-000000000006,sub-network-hub,rg-data-dev-002,/subscriptions/00000000-0000-0000-0000-000000000006/resourceGroups/rg-data-dev-002/providers/Microsoft.KeyVault/vaults/res00087,res00087,Key Vault,Security,Operations,northeurope,Usage,126.897,1M Operations,3.1925,USD
2026-02-20,00000000-0000-0000-0000-000000000005,sub-data-dev,rg-shared-corp-003,/subscriptions/00000000-0000-0000-0000-000000000005/resourceGroups/rg-shared-corp-003/providers/Microsoft.Compute/virtualMachines/res01057,res01057,Virtual Machines,Compute,Standard_B2ms,francecentral,Usage,237.578,1M Operations,8.6143,USD
2026-02-05,00000000-0000-0000-0000-000000000011,sub-management,rg-data-test-003,/subscriptions/00000000-0000-0000-0000-000000000011/resourceGroups/rg-data-test-003/providers/Microsoft.Network/bandwidth/res01048,res01048,Bandwidth,Networking,Data Transfer Out - Zone 1,swedencentral,Usage,101.4109,1M Operations,0.6273,USD
2026-02-18,00000000-0000-0000-0000-000000000006,sub-network-hub,rg-shared-test-004,/subscriptions/00000000-0000-0000-0000-000000000006/resourceGroups/rg-shared-test-004/providers/Microsoft.ServiceBus/namespaces/res01542,res01542,Service Bus,Integration,Operations,germanywestcentral,Usage,143.6268,1 Hour,2.1778,USD
2026-02-26,00000000-0000-0000-0000-000000000006,sub-network-hub,rg-network-prod-003,/subscriptions/00000000-0000-0000-0000-000000000006/resourceGroups/rg-network-prod-003/providers/Microsoft.Network/loadBalancers/res00388,res00388,Load Balancer,Networking,Data Processed,northeurope,Usage,49.6551,1 GB,2.3036,USD
2026-02-27,00000000-0000-0000-0000-000000000009,sub-apps-corp,rg-network-test-002,/subscriptions/00000000-0000-0000-0000-000000000009/resourceGroups/rg-network-test-002/providers/Microsoft.Compute/virtualMachines/res01702,res01702,Virtual Machines,Compute,Standard_D2s_v5,uksouth,Usage,198.1649,1M Operations,42.6272,USD
2026-02-08,00000000-0000-0000-0000-000000000011,sub-management,rg-monitoring-dev-002,/subscriptions/00000000-0000-0000-0000-000000000011/resourceGroups/rg-monitoring-dev-002/providers/Microsoft.ServiceBus/namespaces/res00957,res00957,Service Bus,Integration,Premium Messaging Unit,northeurope,Usage,47.7522,1M Operations,12.1293,USD
2026-02-24,00000000-0000-0000-0000-000000000001,sub-platform-prod,rg-shared-dev-002,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-shared-dev-002/providers/Microsoft.Insights/components/res01822,res01822,Azure Monitor,Management and Governance,Alerts,global,Usage,168.8787,1 GB/Month,0.6708,USD
2026-02-17,00000000-0000-0000-0000-000000000010,sub-identity,rg-data-corp-004,/subscriptions/00000000-0000-0000-0000-000000000010/resourceGroups/rg-data-corp-004/providers/Microsoft.Compute/virtualMachines/res01348,res01348,Virtual Machines,Compute,Standard_D2s_v5,westeurope,Usage,166.2122,1 GB/Month,92.4938,USD
2026-02-23,00000000-0000-0000-0000-000000000012,sub-sandbox,rg-backup-hub-003,/subscriptions/00000000-0000-0000-0000-000000000012/resourceGroups/rg-backup-hub-003/providers/Microsoft.Sql/managedInstances/res00338,res00338,Azure SQL Managed Instance,Databases,vCore BC,northeurope,Usage,124.5965,1 Unit,74.0011,USD
2026-02-02,00000000-0000-0000-0000-000000000011,sub-management,rg-shared-hub-002,/subscriptions/00000000-0000-0000-0000-000000000011/resourceGroups/rg-shared-hub-002/providers/Microsoft.KeyVault/vaults/res00057,res00057,Key Vault,Security,Operations,uksouth,Usage,217.1028,1 GB/Month,3.8995,USD
2026-02-07,00000000-0000-0000-0000-000000000006,sub-network-hub,rg-backup-prod-004,/subscriptions/00000000-0000-0000-0000-000000000006/resourceGroups/rg-backup-prod-004/providers/Microsoft.KeyVault/vaults/res00500,res00500,Key Vault,Security,HSM Protected Keys,germanywestcentral,Usage,3.3913,1M Operations,3.2574,USD
2026-02-26,00000000-0000-0000-0000-000000000008,sub-apps-online,rg-identity-prod-001,/subscriptions/00000000-0000-0000-0000-000000000008/resourceGroups/rg-identity-prod-001/providers/Microsoft.Sql/servers/databases/res01545,res01545,Azure SQL Database,Databases,Business Critical,global,Usage,73.8414,1 GB/Month,67.905,USD
2026-02-17,00000000-0000-0000-0000-000000000008,sub-apps-online,rg-network-prod-004,/subscriptions/00000000-0000-0000-0000-000000000008/resourceGroups/rg-network-prod-004/providers/Microsoft.ServiceBus/namespaces/res00936,res00936,Service Bus,Integration,Premium Messaging Unit,uksouth,Usage,118.4855,10 GB,3.4095,USD
2026-02-16,00000000-0000-0000-0000-000000000001,sub-platform-prod,rg-monitoring-corp-004,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-monitoring-corp-004/providers/Microsoft.Security/pricings/res01872,res01872,Microsoft Defender for Cloud,Security,Defender for SQL,westeurope,Usage,11.2813,1 Unit,4.0283,USD
2026-02-25,00000000-0000-0000-0000-000000000007,sub-network-spoke,rg-monitoring-prod-003,/subscriptions/00000000-0000-0000-0000-000000000007/resourceGroups/rg-monitoring-prod-003/providers/Microsoft.Insights/components/res00747,res00747,Azure Monitor,Management and Governance,Application Insights,swedencentral,Usage,226.2982,1M Operations,12.7329,USD
2026-02-26,00000000-0000-0000-0000-000000000003,sub-platform-test,rg-app-dev-002,/subscriptions/00000000-0000-0000-0000-000000000003/resourceGroups/rg-app-dev-002/providers/Microsoft.Network/ddosProtectionPlans/res00943,res00943,Azure DDoS Protection,Networking,Data Processed,uksouth,Usage,76.6391,100 Hours,68.1584,USD
2026-02-12,00000000-0000-0000-0000-000000000006,sub-network-hub,rg-app-hub-002,/subscriptions/00000000-0000-0000-0000-000000000006/resourceGroups/rg-app-hub-002/providers/Microsoft.Compute/virtualMachines/res00240,res00240,Virtual Machines,Compute,Standard_E4s_v5,global,Usage,160.9129,1 Unit,51.266,USD
2026-02-06,00000000-0000-0000-0000-000000000005,sub-data-dev,rg-shared-prod-004,/subscriptions/00000000-0000-0000-0000-000000000005/resourceGroups/rg-shared-prod-004/providers/Microsoft.Network/ddosProtectionPlans/res00339,res00339,Azure DDoS Protection,Networking,Protection Plan,francecentral,Usage,61.5613,1 Hour,64.2726,USD
2026-02-24,00000000-0000-0000-0000-000000000008,sub-apps-online,rg-monitoring-hub-004,/subscriptions/00000000-0000-0000-0000-000000000008/resourceGroups/rg-monitoring-hub-004/providers/Microsoft.Network/azureFirewalls/res01169,res01169,Azure Firewall,Networking,Data Processed,global,Usage,89.7229,1 GB/Month,47.0963,USD
2026-02-13,00000000-0000-0000-0000-000000000010,sub-identity,rg-monitoring-corp-002,/subscriptions/00000000-0000-0000-0000-000000000010/resourceGroups/rg-monitoring-corp-002/providers/Microsoft.Sql/servers/databases/res01920,res01920,Azure SQL Database,Databases,Business Critical,germanywestcentral,Usage,215.5678,10 GB,16.1248,USD
2026-02-25,00000000-0000-0000-0000-000000000007,sub-network-spoke,rg-compute-hub-004,/subscriptions/00000000-0000-0000-0000-000000000007/resourceGroups/rg-compute-hub-004/providers/Microsoft.Storage/storageAccounts/res01923,res01923,Storage,Storage,Cool LRS,germanywestcentral,Usage,5.09,10 GB,8.2729,USD
2026-02-06,00000000-0000-0000-0000-000000000001,sub-platform-prod,rg-network-dev-004,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-network-dev-004/providers/Microsoft.Insights/components/res00512,res00512,Azure Monitor,Management and Governance,Application Insights,northeurope,Usage,1.9897,1 Unit,3.0985,USD
2026-02-17,00000000-0000-0000-0000-000000000009,sub-apps-corp,rg-monitoring-prod-004,/subscriptions/00000000-0000-0000-0000-000000000009/resourceGroups/rg-monitoring-prod-004/providers/Microsoft.Sql/servers/databases/res01078,res01078,Azure SQL Database,Databases,General Purpose,uksouth,Usage,17.1168,10 GB,22.3205,USD
2026-02-07,00000000-0000-0000-0000-000000000009,sub-apps-corp,rg-backup-dev-004,/subscriptions/00000000-0000-0000-0000-000000000009/resourceGroups/rg-backup-dev-004/providers/Microsoft.ServiceBus/namespaces/res00849,res00849,Service Bus,Integration,Operations,uksouth,Usage,104.3628,1 Hour,13.5699,USD
2026-02-08,00000000-0000-0000-0000-000000000001,sub-platform-prod,rg-network-prod-003,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-network-prod-003/providers/Microsoft.Sql/managedInstances/res01751,res01751,Azure SQL Managed Instance,Databases,vCore GP,swedencentral,Usage,33.3633,1 GB,184.0498,USD
2026-02-26,00000000-0000-0000-0000-000000000011,sub-management,rg-backup-dev-002,/subscriptions/00000000-0000-0000-0000-000000000011/resourceGroups/rg-backup-dev-002/providers/Microsoft.Sql/servers/databases/res00716,res00716,Azure SQL Database,Databases,DTU,northeurope,Usage,106.709,100 Hours,76.8078,USD
2026-02-09,00000000-0000-0000-0000-000000000003,sub-platform-test,rg-data-test-003,/subscriptions/00000000-0000-0000-0000-000000000003/resourceGroups/rg-data-test-003/providers/Microsoft.Network/azureFirewalls/res00285,res00285,Azure Firewall,Networking,Deployment Hours,germanywestcentral,Usage,164.5918,100 Hours,38.0321,USD
2026-02-21,00000000-0000-0000-0000-000000000003,sub-platform-test,rg-compute-prod-001,/subscriptions/00000000-0000-0000-0000-000000000003/resourceGroups/rg-compute-prod-001/providers/Microsoft.Security/pricings/res01262,res01262,Microsoft Defender for Cloud,Security,Defender for Storage,germanywestcentral,Usage,120.0898,1 GB,23.1058,USD
2026-02-10,00000000-0000-0000-0000-000000000001,sub-platform-prod,rg-monitoring-test-001,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-monitoring-test-001/providers/Microsoft.Sql/servers/databases/res01004,res01004,Azure SQL Database,Databases,General Purpose,uksouth,Usage,6.6422,1 GB,136.1359,USD
2026-02-19,00000000-0000-0000-0000-000000000011,sub-management,rg-backup-corp-001,/subscriptions/00000000-0000-0000-0000-000000000011/resourceGroups/rg-backup-corp-001/providers/Microsoft.KeyVault/vaults/res01100,res01100,Key Vault,Security,Operations,uksouth,Usage,147.5502,1 Hour,8.2796,USD
2026-02-11,00000000-0000-0000-0000-000000000009,sub-apps-corp,rg-monitoring-corp-003,/subscriptions/00000000-0000-0000-0000-000000000009/resourceGroups/rg-monitoring-corp-003/providers/Microsoft.ContainerService/managedClusters/res00367,res00367,Azure Kubernetes Service,Compute,Standard Tier,uksouth,Usage,181.2019,1 GB/Month,39.3076,USD
2026-02-01,00000000-0000-0000-0000-000000000006,sub-network-hub,rg-identity-prod-002,/subscriptions/00000000-0000-0000-0000-000000000006/resourceGroups/rg-identity-prod-002/providers/Microsoft.Network/applicationGateways/res01444,res01444,Application Gateway,Networking,WAF v2 Fixed,northeurope,Usage,4.274,1 GB/Month,27.9776,USD
2026-02-10,00000000-0000-0000-0000-000000000011,sub-management,rg-identity-prod-004,/subscriptions/00000000-0000-0000-0000-000000000011/resourceGroups/rg-identity-prod-004/providers/Microsoft.Web/sites/res01207,res01207,Azure Functions,Compute,Execution Time,francecentral,Usage,165.8453,1 GB/Month,10.3019,USD
2026-02-27,00000000-0000-0000-0000-000000000010,sub-identity,rg-network-dev-001,/subscriptions/00000000-0000-0000-0000-000000000010/resourceGroups/rg-network-dev-001/providers/Microsoft.DocumentDB/databaseAccounts/res00584,res00584,Azure Cosmos DB,Databases,RU/s Provisioned,uksouth,Usage,67.0609,10 GB,58.7521,USD
2026-02-18,00000000-0000-0000-0000-000000000009,sub-apps-corp,rg-data-hub-002,/subscriptions/00000000-0000-0000-0000-000000000009/resourceGroups/rg-data-hub-002/providers/Microsoft.Network/loadBalancers/res00832,res00832,Load Balancer,Networking,Data Processed,swedencentral,Usage,54.9202,1M Operations,14.3962,USD
2026-02-21,00000000-0000-0000-0000-000000000002,sub-platform-dev,rg-security-hub-002,/subscriptions/00000000-0000-0000-0000-000000000002/resourceGroups/rg-security-hub-002/providers/Microsoft.Web/sites/res00183,res00183,Azure App Service,Compute,S1,francecentral,Usage,72.0783,1 Unit,30.6636,USD
2026-02-23,00000000-0000-0000-0000-000000000011,sub-management,rg-monitoring-corp-002,/subscriptions/00000000-0000-0000-0000-000000000011/resourceGroups/rg-monitoring-corp-002/providers/Microsoft.KeyVault/vaults/res01316,res01316,Key Vault,Security,HSM Protected Keys,francecentral,Usage,189.6057,100 Hours,2.5589,USD
2026-02-10,00000000-0000-0000-0000-000000000009,sub-apps-corp,rg-security-test-003,/subscriptions/00000000-0000-0000-0000-000000000009/resourceGroups/rg-security-test-003/providers/Microsoft.EventHub/namespaces/res00035,res00035,Event Hubs,Analytics,Capture,germanywestcentral,Usage,92.8945,1 Hour,19.7759,USD
2026-02-04,00000000-0000-0000-0000-000000000003,sub-platform-test,rg-backup-hub-004,/subscriptions/00000000-0000-0000-0000-000000000003/resourceGroups/rg-backup-hub-004/providers/Microsoft.Security/pricings/res00318,res00318,Microsoft Defender for Cloud,Security,Defender for SQL,westeurope,Usage,100.9627,10 GB,4.5237,USD
2026-02-22,00000000-0000-0000-0000-000000000005,sub-data-dev,rg-app-dev-001,/subscriptions/00000000-0000-0000-0000-000000000005/resourceGroups/rg-app-dev-001/providers/Microsoft.Sql/managedInstances/res01552,res01552,Azure SQL Managed Instance,Databases,vCore GP,francecentral,Usage,224.6908,1 Hour,142.522,USD
2026-02-15,00000000-0000-0000-0000-000000000010,sub-identity,rg-network-hub-004,/subscriptions/00000000-0000-0000-0000-000000000010/resourceGroups/rg-network-hub-004/providers/Microsoft.Web/sites/res00008,res00008,Azure Functions,Compute,Execution Time,uksouth,Usage,162.6306,100 Hours,11.505,USD
2026-02-22,00000000-0000-0000-0000-000000000007,sub-network-spoke,rg-security-corp-004,/subscriptions/00000000-0000-0000-0000-000000000007/resourceGroups/rg-security-corp-004/providers/Microsoft.Sql/servers/databases/res00445,res00445,Azure SQL Database,Databases,Business Critical,germanywestcentral,Usage,194.196,1 GB,48.9445,USD
2026-02-14,00000000-0000-0000-0000-000000000004,sub-data-prod,rg-monitoring-dev-001,/subscriptions/00000000-0000-0000-0000-000000000004/resourceGroups/rg-monitoring-dev-001/providers/Microsoft.Compute/virtualMachines/res01774,res01774,Virtual Machines,Compute,Standard_D2s_v5,northeurope,Usage,4.1839,1M Operations,43.5807,USD
2026-02-04,00000000-0000-0000-0000-000000000009,sub-apps-corp,rg-backup-dev-003,/subscriptions/00000000-0000-0000-0000-000000000009/resourceGroups/rg-backup-dev-003/providers/Microsoft.KeyVault/vaults/res00336,res00336,Key Vault,Security,HSM Protected Keys,germanywestcentral,Usage,67.3985,100 Hours,0.7877,USD
2026-02-06,00000000-0000-0000-0000-000000000004,sub-data-prod,rg-shared-prod-004,/subscriptions/00000000-0000-0000-0000-000000000004/resourceGroups/rg-shared-prod-004/providers/Microsoft.Network/virtualNetworks/res00053,res00053,Virtual Network,Networking,Data Transfer Out,uksouth,Usage,20.0501,1 GB/Month,14.2885,USD
2026-02-05,00000000-0000-0000-0000-000000000012,sub-sandbox,rg-compute-hub-001,/subscriptions/00000000-0000-0000-0000-000000000012/resourceGroups/rg-compute-hub-001/providers/Microsoft.ContainerRegistry/registries/res01082,res01082,Container Registry,Containers,Storage,westeurope,Usage,137.8583,1 Unit,16.7887,USD
